node,page_rank,betweenness,closeness,indegree,outdegree
toolkit/crashreporter/test/dumputils,1.338,0.0,1.884,0,4
security/sandbox/win/src/internal_types,4.753,9.016,1.884,15,1
js/src/ctypes/libffi/src/arm/ffi,1.338,0.0,1.884,0,4
media/webrtc/trunk/build/precompile,1.338,0.0,1.884,0,2
mozilla/dom/DocumentBinding,1.338,0.0,0.487,0,0
memory/jemalloc/src/test/integration/MALLOCX_ARENA,1.338,0.0,1.884,0,2
dom/smil/nsSMILInstanceTime,1.96,988.662,1.884,4,8
xpcom/ds/nsSupportsArrayEnumerator,2.581,0.0,1.884,2,2
media/libopus/silk/tuning_parameters,3.88,0.0,1.884,26,0
mozilla/net/PFTPChannelParent,1.338,0.0,0.487,0,0
gfx/cairo/cairo/src/cairo-fixed,1.338,0.0,1.884,0,2
dom/system/gonk/VolumeServiceTest,1.565,14.544,1.884,2,8
netwerk/cookie/nsCookieService,1.458,28002.271,1.884,3,44
winspool,1.338,0.0,0.487,0,0
nsIMacWebAppUtils,1.338,0.0,0.487,0,0
media/webrtc/trunk/webrtc/common_audio/signal_processing/include/signal_processing_library,116.995,3799.428,1.884,197,4
netwerk/protocol/device/AndroidCaptureProvider,1.385,0.0,1.884,1,25
media/webrtc/signaling/src/sipcc/core/sipstack/ccsip_messaging,2.341,100492.61,1.884,15,72
gfx/ots/src/ots,18.714,416848.567,1.884,41,11
media/webrtc/trunk/webrtc/video_engine/include/vie_render,3.63,15526.6,1.884,23,3
dom/ipc/ContentBridgeParent,1.483,4380.083,1.884,3,17
content/media/webrtc/MediaTrackConstraints,1.524,696.325,1.884,6,3
media/libstagefright/system/core/libutils/String16,2.183,17069.873,1.884,2,11
security/manager/ssl/src/nsPK11TokenDB,1.522,1846.966,1.884,7,29
mozglue/build/WindowsDllBlocklist,1.338,0.0,1.884,0,8
media/webrtc/trunk/webrtc/modules/audio_coding/neteq4/test/PayloadTypes,1.48,0.0,1.884,1,0
build/stlport/stlport/stl/debug/_hashtable,1.338,0.0,1.884,0,6
gfx/skia/trunk/include/effects/SkAlphaThresholdFilter,1.36,0.0,1.884,1,4
xpcom/reflect/xptcall/md/unix/xptcinvoke_amd64_openbsd,1.338,0.0,1.884,0,6
SpeexInterface,1.338,0.0,0.487,0,0
nsIInterfaceRequestor,1.338,0.0,0.487,0,0
js/src/ctypes/libffi/testsuite/libffi.call/nested_struct1,1.338,0.0,1.884,0,4
layout/generic/nsFloatManager,1.965,26949.291,1.884,7,25
rdf/tests/triplescat/triplescat,1.338,0.0,1.884,0,20
mozilla/gfx/SharedDIBWin,1.338,0.0,0.487,0,0
xpcom/reflect/xptinfo/xptiTypelibGuts,1.446,0.167,1.884,2,6
