bug_id,max_pos,min_neg,overall,owner_pos,owner_neg,manager_pos,manager_neg
1091377,4,-3,-1,4,-2,0,0
1091378,1,-1,0,0,0,0,0
1087892,2,-2,-3,0,0,0,0
1090439,3,-4,-4,3,-4,0,0
1088704,2,-3,-1,0,0,0,0
1088709,3,-3,3,0,0,0,0
1087801,3,-4,-6,3,-4,0,0
1088117,2,-4,-2,0,0,0,0
1088110,1,-2,-1,0,0,0,0
1091283,3,-2,3,0,0,0,0
1090478,3,-2,3,0,0,0,0
1090800,3,-2,1,1,-1,0,0
1090626,1,-2,-1,1,-2,0,0
1090096,2,-2,1,1,-2,0,0
1090159,2,-4,-4,0,0,0,0
1090983,1,-1,0,1,-1,0,0
1091307,3,-3,12,3,-3,0,0
1089761,3,-2,3,2,-1,0,0
1091304,2,-1,1,0,0,0,0
1089764,3,-4,2,3,-4,1,-2
1089769,3,-3,-1,0,0,0,0
1088520,3,-2,1,3,-1,0,0
1090398,4,-2,2,2,-2,0,0
1089643,1,-2,-1,1,-2,0,0
1089441,1,-2,-1,1,-2,0,0
1089446,2,-2,0,2,-1,0,0
1087731,2,-2,1,0,0,0,0
1087730,2,-2,0,0,0,0,0
1087733,2,-4,-3,0,0,0,0
1087732,1,-1,0,1,-1,0,0
1087735,2,-2,0,1,-1,0,0
1087737,2,-2,-1,0,0,0,0
1087739,3,-2,4,0,0,0,0
1087738,3,-2,1,0,0,0,0
1088969,1,-1,0,0,0,0,0
1092110,2,-3,-1,0,0,0,0
1091656,3,-3,2,0,0,0,0
1089008,2,-2,-3,1,-2,0,0
1089997,3,-4,6,3,-2,1,-2
1089000,3,-3,-2,2,-1,0,0
1091959,3,-1,2,3,-1,0,0
1089005,3,-3,0,0,0,0,0
1089619,2,-4,-27,1,-4,0,0
1088235,3,-3,-4,0,0,0,0
1089613,3,-2,3,3,-2,0,0
1090415,3,-2,2,0,0,3,-2
1092025,3,-2,1,3,-2,0,0
1091008,3,-3,-5,3,-2,0,0
1088568,2,-3,-3,0,0,0,0
1091000,3,-4,-2,1,-1,0,0
1091001,3,-4,4,0,0,0,0
1091002,3,-4,-3,2,-2,1,-4
1091463,2,-3,6,1,-2,0,0
1088137,3,-3,-6,0,0,0,0
1088307,2,-3,-5,0,0,0,0
1089095,2,-2,1,0,0,0,0
1089090,3,-4,4,2,-4,2,-1
1091711,2,-2,-1,0,0,0,0
1092050,3,-2,5,0,0,0,0
1092055,3,-3,1,0,0,0,0
1090991,3,-3,7,3,-3,0,0
1091505,3,-3,-4,3,-3,0,0
1090448,3,-3,1,2,-3,0,0
1090444,2,-3,-2,2,-3,0,0
1087851,3,-4,-1,3,-4,0,0
1091722,2,-2,-1,2,-2,0,0
1089586,2,-3,-2,0,0,1,-1
1088984,3,-4,3,0,0,0,0
1088660,3,-4,-8,3,-3,1,-2
1088158,4,-2,5,3,-2,0,0
1089837,2,-2,-2,0,0,0,0
1090537,3,-3,-2,3,-3,0,0
1090929,2,-3,-10,0,0,0,0
1089832,1,-2,-1,1,-1,0,0
1089833,2,-2,-1,0,0,1,-2
1090430,3,-3,-3,2,-2,0,0
1090211,2,-2,2,2,-2,0,0
1090214,2,-2,0,2,-2,0,0
1090748,2,-2,1,0,0,0,0
1090749,1,-1,0,1,-1,0,0
1091227,1,-3,-3,0,0,0,0
1089808,3,-3,2,0,0,0,0
1089405,2,-3,-3,2,-3,0,0
1092028,2,-3,0,0,0,0,0
1091229,3,-3,-5,0,0,0,0
1091321,3,-4,-2,3,-4,0,0
1090695,4,-2,6,0,0,0,0
1088002,3,-4,-4,3,-4,0,0
1091323,2,-1,1,1,-1,0,0
1090324,3,-3,4,0,0,0,0
1090379,3,-4,-2,0,0,1,-2
1091586,1,-1,0,0,0,0,0
1090329,2,-4,-3,0,0,0,0
1088848,2,-3,-2,0,0,0,0
1091953,3,-3,-1,3,-3,0,0
1089049,3,-2,1,1,-2,0,0
1089045,3,-4,1,0,0,0,0
1089046,2,-4,-7,0,0,0,0
1089040,3,-3,-3,0,0,0,0
1088274,3,-3,-7,0,0,0,0
1088276,2,-2,-1,0,0,0,0
1088578,2,-2,1,0,0,0,0
1088477,1,-1,0,0,0,0,0
1088475,3,-2,3,0,0,0,0
1091916,3,-4,-4,0,0,0,0
1091766,2,-3,-7,1,-1,0,0
1088838,1,-1,0,1,-1,0,0
1088833,2,-3,-3,0,0,1,-2
1088831,2,-2,-3,0,0,0,0
1092096,1,-1,0,0,0,0,0
1089199,1,-1,0,0,0,0,0
1092095,2,-1,2,0,0,0,0
1088588,2,-3,-1,0,0,0,0
1091828,1,-1,0,0,0,0,0
1089787,3,-2,3,0,0,0,0
1091964,3,-2,0,3,-2,0,0
1091962,2,-2,-1,0,0,0,0
1091612,1,-3,-2,0,0,0,0
1087958,2,-2,0,2,-2,0,0
1091467,2,-2,-2,0,0,0,0
1087954,1,-2,-2,0,0,0,0
1087956,2,-2,-1,1,-1,0,0
1088789,2,-2,1,0,0,0,0
1088625,1,-3,-5,1,-3,0,0
1088781,2,-2,1,1,-2,0,0
1088780,3,-4,4,0,0,0,0
1088628,1,-1,0,0,0,0,0
1088785,3,-3,-6,0,0,0,0
1089581,2,-2,0,0,0,0,0
1089582,2,-1,2,0,0,0,0
1088054,2,-4,-2,2,-2,0,0
1088050,4,-4,-1,0,0,2,-2
1090967,3,-4,-7,0,0,1,-1
1089871,2,-2,0,0,0,0,0
1089873,1,-1,0,0,0,0,0
1089876,2,-3,-3,2,-3,0,0
1090315,2,-3,-4,0,0,0,0
1091384,1,-1,0,1,-1,0,0
1091383,3,-2,1,3,-2,0,0
1091140,2,-2,3,0,0,0,0
1091260,3,-3,12,0,0,0,0
1090491,2,-2,0,2,-2,0,0
1091263,3,-4,0,3,-1,0,0
1090494,3,-2,1,3,-2,0,0
1090910,2,-3,-2,0,0,0,0
1088714,1,-2,-1,0,0,0,0
1088712,3,-3,7,0,0,0,0
1088710,3,-3,-5,2,-3,1,-2
1087810,1,-2,-1,1,-2,0,0
1091815,3,-1,6,0,0,0,0
1090405,3,-3,2,1,-2,1,-1
1088126,1,-2,-2,1,-2,0,0
1090142,3,-4,-3,2,-4,0,0
1090636,3,-4,-4,3,-4,0,0
1090633,3,-3,-274,1,-1,0,0
1089454,3,-3,-16,1,-1,2,-3
1090380,2,-3,1,2,-3,0,0
1089758,1,-3,-2,1,-3,0,0
1090382,2,-2,-1,1,-2,0,0
1090220,2,-2,0,0,0,0,0
1090389,3,-3,2,2,-2,0,0
1091621,3,-3,2,2,-3,0,0
1087728,3,-4,6,3,-1,0,0
1087726,3,-4,13,3,-3,0,0
1087725,2,-2,0,0,0,0,0
1087723,3,-3,1,0,0,0,0
1092109,2,-2,-1,2,-2,0,0
1091994,2,-2,1,1,-2,0,0
1089397,1,-1,0,1,-1,0,0
1089393,2,-1,1,0,0,0,0
1089981,2,-3,-2,0,0,0,0
1089159,3,-2,3,0,0,0,0
1090130,3,-3,6,0,0,0,0
1090037,2,-2,-1,0,0,0,0
1088228,2,-3,-1,2,-2,0,0
1091921,3,-4,0,0,0,0,0
1091927,1,-2,-2,0,0,0,0
1088547,2,-2,-1,0,0,0,0
1088540,2,-3,-6,1,-2,0,0
1088257,2,-2,3,0,0,0,0
1092032,3,-2,3,2,-2,0,0
1091031,3,-2,2,0,0,3,-2
1091037,2,-1,6,2,-1,0,0
1091036,4,-2,4,0,0,0,0
1089305,3,-3,0,3,-3,0,0
1088904,2,-3,-3,2,-2,0,0
1089937,3,-3,1,3,-3,0,0
1088316,3,-3,1,2,-2,0,0
1089932,2,-3,-2,1,-1,0,0
1088092,2,-2,8,0,0,0,0
1088095,2,-3,0,0,0,0,0
1091479,3,-2,-4,0,0,0,0
1091725,1,-2,-1,0,0,0,0
1091649,1,-2,-1,0,0,0,0
1087982,2,-3,-9,1,-3,0,0
1090594,3,-3,2,0,0,0,0
1090591,1,-1,0,0,0,0,0
1090988,3,-2,3,0,0,0,0
1090592,3,-4,-2,3,-4,0,0
1091515,2,-3,1,1,-1,0,0
1090598,1,-2,-1,0,0,0,0
1091459,2,-2,-5,2,-2,1,-1
1088753,2,-3,0,2,-3,0,0
1088758,2,-2,-1,2,-2,0,0
1088995,3,-2,0,1,-2,0,0
1088163,3,-3,3,0,0,0,0
1089370,2,-3,0,0,0,0,0
1088617,2,-2,-1,2,-2,0,0
1090918,3,-2,10,3,-2,0,0
1090523,3,-3,-41,1,-2,0,0
1091425,3,-3,0,0,0,0,0
1090529,3,-2,9,0,0,0,0
1088004,3,-4,-5,0,0,0,0
1087911,3,-2,0,1,-1,0,0
1090916,1,-2,-1,1,-2,0,0
1089413,3,-4,-3,1,-1,2,-1
1088729,3,-4,-6,2,-3,1,-1
1090530,2,-3,-7,0,0,0,0
1090293,2,-2,2,1,-1,0,0
1090535,3,-2,0,1,-1,0,0
1089050,3,-4,-3,3,-4,0,0
1088268,2,-1,1,0,0,0,0
1089705,3,-3,11,0,0,0,0
1089665,3,-3,1,0,0,0,0
1090170,3,-2,2,0,0,0,0
1090174,1,-2,-1,0,0,0,0
1089467,1,-2,-1,0,0,0,0
1088467,2,-2,-2,0,0,1,-1
1089463,2,-2,0,2,-1,0,0
1090183,3,-2,2,2,-1,0,0
1088437,2,-2,1,2,-2,0,0
1088940,3,-3,-1,2,-2,0,0
1089450,1,-2,-1,0,0,1,-1
1088460,1,-3,-4,1,-3,0,0
1090668,1,-1,0,1,-1,0,0
1089029,2,-3,1,2,-1,0,0
1089026,3,-3,-1,2,-3,0,0
1089023,1,-4,-6,1,-4,0,0
1089022,2,-2,0,0,0,0,0
1090008,3,-3,-1,3,-1,0,0
1089756,2,-1,1,2,-1,0,0
1088214,2,-2,-2,0,0,0,0
1088599,1,-1,0,1,-1,0,0
1091609,1,-1,0,0,0,0,0
1091979,3,-2,2,0,0,0,0
1091603,1,-1,0,0,0,0,0
1091976,1,-2,-1,0,0,0,0
1091601,3,-3,-6,1,-1,1,-2
1091970,1,-1,0,1,-1,0,0
1091605,3,-2,0,0,0,0,0
1090555,3,-3,-7,1,-3,0,0
1090554,2,-2,-9,0,0,2,-2
1089232,3,-3,-4,3,-3,0,0
1089230,3,-2,5,3,-2,0,0
1091787,2,-1,1,2,-1,0,0
1091785,2,-4,-8,0,0,0,0
1088042,1,-3,-3,0,0,0,0
1088043,3,-4,4,3,-4,1,-1
1089841,3,-1,2,1,-1,0,0
1089840,1,-1,0,0,0,0,0
1091898,3,-3,22,2,-2,0,0
1088898,2,-3,-2,2,-2,0,0
1090957,3,-2,6,0,0,0,0
1090950,2,-2,-2,0,0,1,-1
1090952,1,-1,0,0,0,0,0
1091777,3,-3,-12,0,0,0,0
1091801,3,-2,5,0,0,0,0
1088328,2,-3,-3,0,0,0,0
1088326,3,-4,-2,1,-2,0,0
1090305,2,-2,0,0,0,0,0
1091258,1,-1,0,1,-1,0,0
1091091,2,-3,-1,2,-3,0,0
1091155,3,-3,-57,1,-1,0,0
1088769,2,-1,1,0,0,0,0
1090785,2,-2,0,0,0,0,0
1089240,3,-3,15,3,-3,1,-1
1088763,3,-4,-15,3,-3,2,-1
1088761,3,-3,-12,0,0,0,0
1087944,3,-3,10,3,-3,0,0
1087828,2,-2,1,1,-2,0,0
1087940,3,-3,3,3,-3,0,0
1087824,2,-2,-54,2,-2,0,0
1087948,1,-3,-3,0,0,0,0
1090607,1,-1,0,1,-1,0,0
1090609,3,-3,-2,2,-3,0,0
1090238,2,-2,-3,2,-2,0,0
1091320,2,-1,1,0,0,0,0
1089421,3,-3,1,0,0,0,0
1089749,2,-2,-1,2,-2,0,0
1091325,3,-4,0,3,-4,0,0
1091329,2,-2,2,2,-1,0,0
1089428,3,-4,-2,0,0,0,0
1089745,3,-2,5,2,-2,0,0
1088861,3,-4,-2,0,0,0,0
1089388,2,-2,1,0,0,0,0
1090906,3,-2,0,0,0,0,0
1089382,3,-2,0,0,0,2,-1
1089380,3,-3,-3,3,-2,2,-2
1089632,2,-1,3,2,-1,0,0
1088255,4,-2,4,2,-1,0,0
1089638,2,-2,-3,1,-2,0,0
1088559,2,-3,-2,0,0,0,0
1091533,1,-2,-5,0,0,0,0
1088550,1,-1,0,1,-1,0,0
1088498,3,-2,0,0,0,0,0
1088552,1,-3,-9,0,0,0,0
1090325,1,-1,0,1,-1,0,0
1092102,3,-4,-13,3,-3,0,0
1091980,3,-2,6,1,-1,0,0
1092001,1,-3,-2,1,-1,0,0
1092004,2,-3,-7,1,-1,0,0
1092008,2,-2,0,1,-2,0,0
1088084,3,-2,3,3,-2,0,0
1089018,2,-2,-2,0,0,0,0
1088915,3,-4,-9,2,-2,3,-2
1088910,3,-2,1,3,-2,1,-1
1088912,3,-3,0,0,0,0,0
1089889,2,-1,2,0,0,0,0
1089888,2,-2,-2,0,0,0,0
1089880,3,-2,4,0,0,0,0
1089883,3,-3,-2,2,-2,0,0
1089882,1,-1,0,0,0,0,0
1089885,3,-2,2,2,-1,0,0
1089887,2,-4,-1,1,-2,0,0
1089886,1,-1,0,0,0,0,0
1091986,3,-2,1,3,-1,0,0
1090656,2,-3,-1,1,-3,0,0
1095927,4,-4,5,3,-2,0,0
1095926,2,-3,-1,0,0,0,0
1095925,2,-3,2,0,0,0,0
1096322,2,-1,56,2,-1,0,0
1096328,3,-4,-3,3,-4,0,0
1096329,2,-3,-1,1,-2,2,-2
1094033,1,-1,0,1,-1,0,0
1093334,2,-2,1,0,0,0,0
1094037,2,-3,-2,2,-3,0,0
1094429,1,-2,-2,0,0,0,0
1094138,3,-2,3,0,0,0,0
1094816,1,-1,0,0,0,0,0
1095639,1,-2,-1,0,0,0,0
1092860,2,-1,2,2,-1,0,0
1095036,3,-2,4,0,0,0,0
1093066,2,-2,0,2,-2,0,0
1092947,3,-3,-8,1,-2,2,-2
1092941,3,-4,-6,3,-2,0,0
1093387,2,-3,-2,0,0,0,0
1093028,1,-3,-2,0,0,0,0
1093382,1,-1,0,1,-1,0,0
1093020,2,-2,3,2,-2,0,0
1093790,3,-3,5,2,-1,0,0
1092384,2,-2,0,0,0,0,0
1092261,2,-3,1,2,-1,0,0
1092260,3,-3,-4,0,0,3,-3
1093893,2,-3,-1,0,0,0,0
1092262,2,-1,2,0,0,0,0
1092264,1,-1,0,1,-1,0,0
1096716,1,-3,-3,1,-1,1,-1
1092318,3,-3,3,0,0,0,0
1093567,2,-3,-11,2,-3,0,0
1093566,3,-4,5,3,-4,0,0
1093242,3,-4,-1,3,-4,0,0
1092311,4,-2,1,1,-2,0,0
1093245,2,-2,1,2,-2,0,0
1093246,3,-2,-1,0,0,0,0
1096769,2,-3,2,0,0,0,0
1093967,3,-2,1,0,0,0,0
1096370,1,-1,0,1,-1,0,0
1096377,2,-2,2,2,-1,0,0
1092163,2,-2,0,1,-1,0,0
1092160,1,-2,-1,0,0,0,0
1094261,1,-3,-3,0,0,0,0
1094189,2,-1,1,2,-1,0,0
1095859,3,-4,1,3,-3,1,-1
1094265,2,-2,0,2,-1,0,0
1093809,2,-1,1,0,0,0,0
1093806,3,-1,2,1,-1,0,0
1094036,3,-2,1,0,0,0,0
1096140,1,-2,-1,0,0,0,0
1095216,3,-3,-4,1,-1,0,0
1095210,3,-2,1,2,-2,0,0
1096146,2,-3,0,1,-1,0,0
1095748,2,-2,1,0,0,0,0
1094616,2,-2,1,0,0,0,0
1095218,3,-3,2,1,-2,2,-1
1094614,3,-3,3,0,0,0,0
1095587,1,-1,0,1,-1,0,0
1092544,3,-3,-8,0,0,0,0
1096787,3,-3,-2,0,0,1,-3
1092547,3,-4,-5,0,0,0,0
1092549,2,-2,-1,0,0,0,0
1096789,3,-2,3,3,-1,0,0
1096666,1,-2,-1,1,-2,0,0
1096044,4,-2,0,3,-2,0,0
1092444,2,-1,1,2,-1,0,0
1093660,3,-4,-4,0,0,0,0
1092446,3,-3,0,3,-3,0,0
1096635,3,-4,-1,0,0,0,0
1093741,2,-3,-1,0,0,0,0
1093668,3,-4,7,3,-4,0,0
1095952,2,-2,4,2,-2,0,0
1094505,3,-3,1,0,0,0,0
1095990,2,-2,1,0,0,0,0
1094460,2,-1,1,0,0,0,0
1094509,3,-3,5,0,0,0,0
1096633,3,-4,-1,0,0,0,0
1095867,1,-1,0,0,0,0,0
1094667,1,-2,-1,0,0,0,0
1094914,2,-2,-3,0,0,0,0
1095443,1,-1,0,1,-1,0,0
1094913,3,-2,3,0,0,0,0
1094480,2,-2,3,2,-2,0,0
1093593,3,-3,3,3,-2,0,0
1093594,3,-3,-3,0,0,0,0
1092611,3,-4,0,1,-1,2,-2
1093596,2,-2,1,2,-2,0,0
1092613,1,-1,0,1,-1,0,0
1094761,2,-2,0,1,-1,0,0
1094764,4,-3,6,4,-3,0,0
1093349,3,-2,4,0,0,0,0
1096289,3,-3,3,2,-1,0,0
1094163,2,-2,0,2,-2,0,0
1093693,3,-2,0,2,-2,0,0
1093691,3,-2,1,2,-1,0,0
1093696,1,-1,0,0,0,0,0
1093694,2,-3,-1,0,0,2,-1
1093607,1,-2,-1,0,0,0,0
1095148,1,-1,0,0,0,0,0
1095145,3,-2,-2,1,-1,0,0
1095069,3,-4,-2,2,-4,0,0
1092835,3,-3,-1,3,-2,0,0
1092831,2,-1,1,1,-1,0,0
1092833,2,-2,3,0,0,1,-1
1093115,1,-2,-4,0,0,0,0
1093112,1,-1,0,1,-1,0,0
1095827,2,-2,0,0,0,0,0
1092538,2,-2,0,0,0,0,0
1092537,3,-2,1,0,0,0,0
1094302,1,-1,0,1,-1,0,0
1094303,2,-1,1,2,-1,0,0
1095660,3,-4,-5,3,-4,0,0
1096624,3,-2,3,0,0,0,0
1096494,3,-3,-4,3,-2,0,0
1096748,2,-2,-1,2,-2,0,0
1092880,2,-1,1,0,0,0,0
1095098,3,-2,-1,0,0,0,0
1095541,1,-1,0,0,0,0,0
1092888,2,-3,-4,0,0,0,0
1095543,1,-2,-1,0,0,0,0
1092222,1,-2,-1,1,-2,0,0
1092156,4,-4,5,4,-4,0,0
1092152,3,-3,-8,0,0,0,0
1092151,3,-2,1,1,-1,0,0
1093628,2,-2,0,2,-1,0,0
1093934,3,-3,-3,2,-1,0,0
1093839,1,-1,0,0,0,0,0
1094622,3,-4,2,2,-1,0,0
1094549,1,-3,-3,0,0,0,0
1095320,1,-1,0,0,0,0,0
1094624,1,-2,-1,1,-2,0,0
1094544,1,-2,-3,1,-2,0,0
1094545,2,-4,1,2,-4,0,0
1096139,2,-3,2,0,0,0,0
1096138,2,-2,-1,2,-2,1,-1
1096131,2,-1,2,0,0,0,0
1095717,3,-3,1,3,-3,0,0
1095242,3,-3,-8,0,0,0,0
1095934,2,-2,-3,1,-1,0,0
1096310,2,-2,1,2,-2,0,0
1095933,1,-1,0,0,0,0,0
1096319,3,-4,-3,2,-3,1,-1
1096550,3,-3,-5,3,-2,0,0
1092711,2,-3,-1,0,0,0,0
1092710,2,-3,-1,1,-1,0,0
1093499,1,-1,0,1,-1,0,0
1094436,3,-2,-1,3,-2,0,0
1094434,2,-3,-4,0,0,0,0
1093307,3,-2,2,0,0,0,0
1093654,2,-3,-6,1,-1,0,0
1093303,3,-2,4,0,0,0,0
1094947,2,-2,-1,0,0,0,0
1095433,2,-3,-4,0,0,0,0
1094539,2,-3,-8,0,0,2,-1
1094538,1,-1,0,0,0,0,0
1095439,4,-2,3,0,0,0,0
1095438,3,-3,3,1,-1,0,0
1094827,2,-2,-1,1,-1,0,0
1094123,2,-3,-1,0,0,0,0
1094821,3,-4,8,0,0,0,0
1096413,3,-4,10,0,0,0,0
1094531,2,-2,0,0,0,0,0
1092879,1,-1,0,0,0,0,0
1092979,2,-3,-3,0,0,0,0
1092978,4,-4,-25,4,-4,0,0
1093153,2,-3,-3,2,-2,2,-1
1093404,2,-3,-1,0,0,0,0
1093158,3,-4,-1,3,-4,0,0
1092970,2,-2,0,1,-1,0,0
1094056,2,-3,-10,0,0,0,0
1094057,3,-3,-2,1,-2,0,0
1094052,2,-2,2,0,0,0,0
1093399,3,-2,5,0,0,0,0
1092378,2,-2,2,0,0,0,0
1092376,3,-1,2,0,0,0,0
1092370,3,-2,-4,2,-2,0,0
1095117,2,-2,0,0,0,0,0
1095298,3,-3,-2,3,-3,1,-1
1095754,3,-4,-6,3,-3,0,0
1095290,2,-4,-5,0,0,2,-1
1095509,1,-1,0,1,-1,0,0
1093279,3,-3,-1,0,0,0,0
1096707,2,-4,0,0,0,0,0
1094049,1,-1,0,0,0,0,0
1093470,2,-2,0,2,-2,0,0
1093573,5,-4,9,3,-2,0,0
1093571,3,-4,-3,0,0,0,0
1096684,2,-2,3,0,0,0,0
1094275,1,-3,-4,1,-1,0,0
1093870,2,-2,5,0,0,0,0
1092287,1,-1,0,1,-1,0,0
1093875,2,-1,1,2,-1,0,0
1095206,2,-2,0,0,0,0,0
1094370,3,-3,-6,3,-3,1,-1
1094375,2,-2,-1,0,0,0,0
1096172,2,-3,-1,0,0,0,0
1093883,2,-3,-4,0,0,0,0
1093880,3,-3,-3,0,0,0,0
1096776,3,-3,1,0,0,0,0
1096774,2,-2,-1,0,0,0,0
1096773,3,-2,2,3,-2,0,0
1092388,3,-4,-1,3,-4,1,-2
1096197,3,-3,-15,3,-3,0,0
1095870,2,-2,3,2,-1,0,0
1096054,3,-2,5,3,-1,0,0
1095973,3,-3,-3,3,-3,0,0
1096052,1,-2,-1,0,0,0,0
1094083,2,-2,-4,1,-2,0,0
1093611,2,-4,1,2,-1,1,-2
1094080,1,-2,-2,1,-2,0,0
1092458,2,-3,-450,1,-2,0,0
1093750,3,-2,5,0,0,0,0
1093756,3,-2,3,2,-1,0,0
1092450,2,-2,-3,1,-1,0,0
1092451,2,-3,-94,0,0,0,0
1095475,3,-4,-1,3,-2,0,0
1095474,2,-2,-3,2,-2,2,-2
1094571,3,-3,-7,0,0,0,0
1094570,3,-2,4,1,-1,0,0
1092570,2,-3,-5,2,-3,0,0
1095276,2,-2,1,0,0,0,0
1094678,2,-1,1,1,-1,0,0
1096513,3,-4,-2,0,0,1,-1
1094786,2,-3,-3,0,0,0,0
1094495,3,-4,0,3,-2,0,0
1094491,3,-2,5,2,-2,0,0
1094888,2,-1,4,2,-1,0,0
1092939,3,-2,-6,0,0,1,-2
1092626,4,-4,-12,4,-4,1,-1
1094886,3,-4,-3,3,-4,0,0
1094884,3,-3,-170,3,-3,0,0
1093356,3,-2,0,0,0,0,0
1093357,3,-4,2,1,-2,0,0
1093355,3,-3,1,0,0,0,0
1093728,1,-1,0,0,0,0,0
1093724,3,-3,4,3,-2,0,0
1094791,3,-2,2,3,-2,0,0
1094876,2,-4,-2,2,-1,0,0
1094150,3,-4,1,0,0,0,0
1094409,3,-2,-4,0,0,0,0
1094156,3,-3,-8,2,-2,0,0
1093680,3,-2,2,0,0,0,0
1094012,2,-2,0,2,-1,0,0
1094013,3,-3,3,2,-3,0,0
1093684,2,-2,-5,0,0,0,0
1094016,2,-2,2,0,0,0,0
1096055,2,-1,1,0,0,0,0
1095017,2,-3,-3,2,-1,1,-2
1092808,2,-2,-1,0,0,0,0
1093439,2,-2,2,0,0,0,0
1093431,3,-3,44,3,-3,0,0
1093126,2,-3,1,0,0,0,0
1094338,3,-3,11,3,-2,0,0
1096632,2,-2,-1,0,0,1,-1
1092452,2,-3,0,1,-2,0,0
1096739,3,-2,-1,0,0,0,0
1096469,2,-3,0,0,0,0,0
1096634,2,-1,1,0,0,0,0
1095559,2,-2,0,1,-1,0,0
1092333,3,-2,2,2,-2,3,-2
1092238,3,-2,1,0,0,0,0
1096011,2,-3,-3,2,-3,0,0
1092230,1,-2,-1,0,0,0,0
1095083,2,-1,1,0,0,0,0
1093223,2,-3,-3,1,-2,0,0
1092149,1,-2,-3,1,-2,0,0
1093949,3,-2,7,0,0,3,-1
1093948,2,-2,0,0,0,0,0
1093820,3,-4,-6,0,0,0,0
1096490,3,-3,-7,1,-1,0,0
1093823,3,-4,-1,0,0,0,0
1093941,3,-3,-1,0,0,0,0
1093947,2,-2,1,1,-1,0,0
1096018,2,-2,-2,0,0,0,0
1096125,2,-4,-3,1,-4,0,0
1096089,3,-4,-16,3,-3,1,-1
1095334,3,-2,2,0,0,0,0
1094203,2,-2,1,0,0,0,0
1094205,2,-4,-2,1,-1,0,0
1096129,3,-2,1,2,-1,0,0
1095728,2,-3,1,2,-1,2,-1
1092525,3,-2,0,3,-2,0,0
1092522,2,-2,4,0,0,0,0
1095420,2,-2,1,0,0,0,0
1095720,2,-3,0,0,0,0,0
1095231,4,-3,2,0,0,0,0
1095236,2,-3,-3,2,-3,0,0
1095234,2,-2,-4,0,0,0,0
1096492,3,-3,5,3,-3,2,-2
1094846,2,-2,0,2,-2,0,0
1094844,1,-2,-1,1,-2,0,0
1096302,3,-3,11,2,-1,0,0
1093766,2,-1,1,0,0,0,0
1094442,3,-4,-2,0,0,0,0
1093318,2,-1,3,0,0,0,0
1094447,2,-2,2,0,0,0,0
1093312,1,-1,0,0,0,0,0
1094449,3,-2,6,2,-2,1,-1
1093316,3,-2,1,1,-2,1,-1
1093642,3,-3,6,0,0,0,0
1096010,2,-3,4,2,-3,0,0
1094930,3,-4,-8,3,-2,0,0
1096016,2,-2,-1,0,0,0,0
1096542,3,-3,-4,0,0,0,0
1094296,1,-2,-2,0,0,0,0
1094525,2,-2,1,0,0,0,0
1094830,2,-2,-1,0,0,0,0
1094292,3,-1,2,0,0,0,0
1094522,3,-4,1,3,-1,0,0
1096396,1,-1,0,1,-1,0,0
1096523,2,-2,-2,0,0,0,0
1092846,2,-2,0,0,0,0,0
1092842,3,-3,-7,2,-2,1,-1
1093165,2,-1,1,0,0,0,0
1093161,3,-3,-2,0,0,0,0
1094063,2,-2,-4,2,-2,0,0
1094062,3,-4,0,2,-4,0,0
1096260,1,-2,-1,0,0,0,0
1094067,3,-3,1,0,0,0,0
1093368,3,-3,-3,0,0,2,-2
1092368,1,-1,0,1,-1,0,0
1096372,2,-2,0,2,-2,0,0
1092363,3,-3,0,3,-2,2,-2
1095162,2,-2,1,1,-1,0,0
1095289,3,-3,-4,3,-1,1,-2
1096487,2,-1,1,1,-1,0,0
1095282,2,-3,-2,0,0,0,0
1095281,3,-2,3,0,0,0,0
1095284,2,-3,-1,0,0,0,0
1096224,2,-2,-5,0,0,0,0
1096371,2,-3,1,0,0,0,0
1095511,1,-2,-1,0,0,0,0
1095517,2,-3,-4,1,-1,0,0
1092998,2,-3,-1,2,-2,0,0
1093507,3,-3,-4,0,0,0,0
1092996,3,-3,-3,0,0,0,0
1092507,2,-3,-3,0,0,0,0
1093721,2,-3,-1,0,0,0,0
1093983,3,-4,-9,2,-3,1,-1
1096695,3,-3,-18,2,-3,3,-2
1093980,3,-2,2,1,-2,0,0
1095740,1,-3,-3,0,0,0,0
1096597,1,-2,-1,1,-1,0,0
1094248,3,-3,2,2,-2,0,0
1094360,2,-3,-4,0,0,0,0
1093863,3,-3,1,0,0,3,-1
1093865,3,-2,3,3,-2,0,0
1093866,2,-2,-1,0,0,0,0
1092191,1,-4,-5,0,0,0,0
1096132,3,-2,2,0,0,0,0
1095761,2,-2,0,2,-2,0,0
1095608,2,-3,-1,2,-1,0,0
1095723,3,-3,-3,2,-3,0,0
1096764,2,-1,1,0,0,0,0
1096763,3,-3,-5,0,0,0,0
1096181,2,-3,-5,1,-2,0,0
1094260,2,-2,0,1,-1,0,0
1096023,1,-2,-2,0,0,0,0
1094965,2,-3,-1,0,0,0,0
1096026,3,-4,-1,0,0,2,-1
1094090,2,-2,2,2,-1,0,0
1092582,1,-1,0,0,0,0,0
1094097,3,-3,-1,3,-2,0,0
1096375,2,-1,1,2,-1,0,0
1094563,2,-4,-4,2,-3,0,0
1094564,3,-3,1,0,0,0,0
1094565,1,-2,-2,1,-2,0,0
