bug_id,LOC,avg_cyclomatic,cnt_func,maxnesting,ratio_comment,page_rank,betweenness,closeness,indegree,outdegree
1066878,3812.59,3.12,313.0,3.12,0.17,18.33,265339.66,1.54,77.97,46.66
1254761,6771.0,3.2,289.2,4.4,0.37,17.43,1865624.52,1.3,96.0,102.71
1214498,1468.25,2.5,63.25,3.0,0.38,5.91,195401.01,1.77,44.67,39.5
1214493,801.0,3.0,42.0,4.0,0.18,1.92,7485.95,1.33,3.67,18.0
1214490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1170500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190210,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.47,0.0,0.0
1214495,462.33,1.33,16.0,1.67,0.1,1.36,1093.29,1.12,1.5,17.5
1191168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061475,474.0,3.75,12.5,2.5,0.29,1.51,613.84,1.92,4.75,28.88
1073597,1763.36,2.36,102.27,3.27,0.1,3.41,378961.71,1.7,23.08,55.38
1073594,1405.0,3.0,56.0,5.0,0.05,8.14,184348.58,1.84,26.0,34.0
1191167,308.62,2.33,18.64,1.74,0.64,4.02,23781.72,1.65,8.98,8.16
1210375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218148,110.5,1.5,5.5,1.0,0.18,1.33,4377.1,1.64,4.0,24.5
1263975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1097283,896.5,3.0,46.83,3.5,0.79,54.27,127912.97,1.62,210.8,11.3
1097289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218142,319.0,1.0,13.0,0.0,0.06,1.88,93118.27,1.77,14.0,50.0
1218143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1218146,84.5,1.0,7.0,0.0,0.22,1.46,697.64,1.77,4.75,24.75
1218147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1220728,441.0,2.0,48.0,3.0,0.06,1.39,288.68,1.77,3.5,28.0
1169860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169867,2430.0,3.0,132.0,7.0,0.05,1.44,1282.84,1.79,2.0,42.0
1155089,1000.25,2.0,51.0,2.75,0.17,1.62,643853.79,1.83,4.25,35.75
1207752,3012.0,3.0,130.0,4.0,0.15,4.07,79767.09,1.77,26.0,69.0
1074612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1074614,2090.0,2.0,110.0,2.0,0.82,3.57,214067.65,1.92,14.5,36.25
1074615,1322.0,3.0,39.2,3.4,0.42,4.53,214395.77,1.71,24.57,32.86
1073043,4640.0,2.5,160.5,3.5,0.85,44.97,3423815.61,1.92,412.0,104.5
1188540,1260.4,5.5,46.1,2.3,0.15,9.36,686575.88,1.77,39.18,53.06
1188545,2183.37,2.05,111.53,3.05,0.09,2.03,108395.34,1.77,12.76,42.73
1100955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1271096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058396,5151.0,5.0,167.0,5.0,0.18,14.21,460989.42,1.21,31.5,28.5
1058395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1155558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1184432,0.0,0.0,0.0,0.0,0.0,1.45,3505.74,1.77,5.0,54.0
1156190,3568.0,6.4,130.6,4.8,0.16,3.52,40080.06,1.33,14.0,35.13
1156197,1555.0,2.0,107.0,3.0,0.08,1.33,0.0,1.83,0.0,55.0
1143620,1744.5,1.5,88.5,3.0,0.08,2.46,442505.81,1.84,14.0,39.0
1098958,3741.0,5.0,133.0,5.0,0.29,1.85,383695.65,1.19,6.5,35.5
1234374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1150691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1106657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1289957,898.0,2.71,35.14,2.43,0.74,1.47,70287.73,1.0,5.73,19.2
1279740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1113179,938.0,2.0,132.0,2.0,0.08,3.54,17744.23,1.88,18.0,21.0
1216234,1233.0,6.0,47.0,5.0,0.07,1.28,118.45,1.77,2.0,61.0
1079695,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.49,0.0,0.0
1276930,1624.33,4.0,61.67,3.33,0.14,1.67,56733.72,1.65,13.0,32.0
1205738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1143994,632.5,6.0,11.0,3.5,0.43,1.37,58789.32,1.16,0.88,7.13
1143995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1205733,123.0,1.0,16.0,1.0,0.14,5.93,1441.27,1.76,37.0,3.0
1279744,577.0,2.0,21.0,2.0,0.12,15.49,1536538.49,1.65,119.5,56.0
1286281,1219.67,2.0,59.67,2.67,0.19,1.21,643.29,1.65,1.5,47.75
1286283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1221891,275.0,1.0,24.0,0.0,0.49,3.12,13144.48,1.74,13.5,14.5
1072316,3413.0,5.0,126.0,6.0,0.14,1.39,0.0,1.92,1.0,46.0
1072313,610.81,1.56,36.81,1.75,0.15,2.49,207992.4,1.1,10.12,12.42
1072310,584.67,2.0,33.0,3.17,0.13,1.59,333.16,1.92,2.88,28.75
1244611,482.0,4.0,19.0,3.0,0.06,2.35,51341.79,1.65,6.0,21.5
1196308,1352.0,1.5,86.0,2.5,0.29,1.37,22041.09,1.12,1.5,23.5
1250842,868.0,2.0,40.0,3.0,0.31,15.4,659148.88,1.17,51.8,24.0
1180971,6595.0,4.0,198.0,5.0,0.17,2.12,691024.97,1.77,17.0,84.0
1063511,523.0,1.5,16.5,2.0,0.21,2.9,176642.37,1.92,5.0,35.0
1180978,17240.0,4.0,550.0,7.0,0.04,1.32,0.0,1.77,1.0,59.0
1058538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1269928,461.75,2.5,23.25,1.75,0.24,6.18,334693.23,0.91,22.36,9.44
1213773,1680.5,5.5,68.33,4.17,0.1,2.24,471933.66,1.29,4.6,18.5
1213776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213775,645.0,6.0,13.0,6.0,0.24,1.47,97082.63,1.66,5.0,42.0
1152026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1290269,3964.0,3.0,208.0,3.0,0.14,15.48,125319.36,1.65,122.0,51.0
1158046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1152023,3143.0,4.0,141.0,6.0,0.18,47.79,2873992.71,1.83,340.0,101.0
1290264,14019.0,4.0,621.0,6.0,0.15,11.13,2674026.19,1.65,104.0,169.0
1290263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1189709,1674.5,5.0,58.5,4.0,0.25,1.48,14267.49,1.33,2.0,14.67
1182539,12943.0,4.0,566.0,6.0,0.13,14.02,2565261.34,1.77,84.0,183.0
1052454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1296143,4053.0,4.0,112.0,4.0,0.05,2.01,25500.6,1.22,6.67,25.83
1189702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182537,1957.5,5.0,75.5,5.0,0.1,1.84,159507.47,1.77,12.0,53.0
1189704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1159310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120016,2351.64,1.93,138.93,2.36,0.34,26.16,957835.43,1.36,119.68,31.68
1120017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115438,879.33,1.33,36.33,1.0,0.17,1.46,57203.39,1.84,2.67,32.0
1211957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1286423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1115437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1207465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1201703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1068603,524.0,3.0,21.0,5.0,0.36,1.34,0.0,1.88,0.0,8.0
1119921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119923,399.5,3.17,14.17,1.83,0.46,5.58,36196.52,1.71,12.63,15.13
1119926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1119927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1153649,2209.86,6.29,75.71,3.0,0.25,127.83,752210.43,1.83,691.14,17.57
1202171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1202176,741.0,3.0,39.0,6.0,0.15,1.8,11253.26,1.76,6.0,37.0
1248838,2113.0,3.33,98.67,5.0,0.51,11.74,331418.59,1.66,73.0,82.0
1202175,138.0,2.0,8.0,2.0,0.55,1.81,1965.74,1.76,3.0,10.0
1202179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1167576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1222812,856.0,4.0,29.0,5.0,0.19,1.56,46721.29,1.74,8.0,55.0
1167579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1212427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1144794,2276.25,1.75,104.5,3.0,0.28,10.14,33798.78,1.57,23.2,27.0
1251071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1169088,1420.0,3.0,39.0,4.5,0.93,3.89,14422.8,1.79,13.5,27.0
1094248,1510.0,2.0,86.0,4.0,0.13,4.21,202073.75,1.91,29.0,59.0
1214864,794.33,2.67,49.33,2.5,0.06,2.72,5804.53,1.51,8.4,15.5
1169086,1676.82,2.0,101.71,2.71,0.41,14.17,456951.67,1.55,48.36,32.82
1192536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1137515,930.0,3.67,35.33,4.33,0.2,1.77,12911.22,1.84,6.75,30.5
1056367,2091.0,4.0,79.5,5.0,0.41,1.9,111664.27,1.92,8.5,36.0
1127542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1192539,2124.67,3.33,79.33,2.33,0.02,21.42,309215.98,1.69,20.67,13.0
1268336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186787,748.0,3.0,31.67,2.67,0.07,1.47,35027.51,1.74,5.5,31.0
1268332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1186780,275.33,2.22,14.56,2.22,0.26,4.48,1583.13,1.77,28.44,19.11
1122526,5598.5,4.0,165.0,5.25,0.27,12.16,1139416.7,1.79,65.75,84.75
1084140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1121871,478.0,4.0,13.0,3.0,0.26,1.48,7.18,1.87,3.0,19.0
1186783,1626.82,3.73,80.73,3.73,0.17,1.95,69466.02,1.56,9.24,31.24
1082662,370.0,3.0,10.0,2.0,0.27,3.07,23.44,1.2,2.5,7.5
1082663,454.0,2.0,52.0,1.5,0.03,1.34,0.0,1.91,0.0,21.0
1190970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1190973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1127090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1100168,1652.0,1.0,147.0,1.0,0.53,9.8,36690.98,1.2,21.5,29.0
1100169,1064.0,1.0,41.0,1.0,0.77,4.47,9249.95,1.91,20.0,43.0
1218694,269.33,1.67,19.33,2.0,0.23,2.62,9493.24,1.02,7.57,10.86
1100164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1209286,509.8,1.8,29.6,2.2,0.17,5.79,256788.89,1.17,33.92,15.54
1084496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1085369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1277278,2018.62,3.26,103.98,3.14,0.3,24.51,934501.95,1.16,91.67,32.11
1248163,4124.17,2.33,444.75,3.08,0.2,7.41,292081.38,1.56,34.07,58.57
1248162,8581.0,4.0,373.0,7.0,0.18,11.37,239031.66,1.66,34.0,79.0
1160104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1248160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1160102,508.5,1.0,34.0,1.5,0.37,1.44,4725.05,1.38,3.33,25.33
1200158,5519.0,4.0,160.0,5.0,0.32,5.56,235501.26,1.76,28.0,73.0
1160101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1227527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122387,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.49,0.0,0.0
1093730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122383,138.0,2.0,3.5,1.0,1.2,4.12,11428.34,1.87,12.0,7.0
1165558,485.0,1.0,53.0,2.0,0.06,1.29,0.0,1.12,0.5,9.0
1231051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1061808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1231055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1285242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1251921,4848.0,10.0,112.0,7.0,0.11,10.54,117931.71,1.65,52.0,68.0
1251922,1629.0,3.0,82.0,4.0,0.16,62.17,3132727.22,1.66,227.0,50.0
1220939,0.0,0.0,0.0,0.0,0.0,1.25,0.0,0.46,0.0,0.0
1055105,1212.17,6.14,28.52,3.52,0.46,1.61,44021.82,1.87,5.03,32.41
1165885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1165887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1217880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1280391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111848,844.0,6.0,30.0,4.0,0.15,1.57,20428.0,1.88,3.0,44.0
1111842,4110.0,8.0,135.0,7.0,0.1,2.17,196078.74,1.88,6.0,54.0
1083204,2185.5,2.5,76.0,4.0,0.35,20.48,172389.16,1.21,60.25,26.25
1109431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1294171,882.0,4.0,21.0,3.0,0.39,1.73,13013.17,1.02,9.0,25.0
1230096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1120839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1230092,1535.67,6.67,40.67,4.0,0.24,1.31,1355.35,1.74,1.67,42.67
1163488,1585.0,2.0,68.0,3.0,0.49,20.26,3244517.16,1.77,137.0,71.67
1163489,1950.0,3.0,122.0,4.0,0.1,9.6,441649.02,1.83,36.0,37.0
1269646,1092.0,2.5,44.5,3.0,0.15,1.17,0.0,1.64,1.0,63.0
1163486,389.73,2.2,16.07,1.8,0.12,1.64,197264.87,1.46,3.43,14.71
1163487,825.0,2.5,33.25,2.25,0.23,7.34,894379.59,1.74,59.67,52.67
1163484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1163485,769.0,2.5,34.0,2.0,0.15,1.49,33630.33,1.79,3.0,24.67
1257181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1257180,703.2,1.93,26.87,1.73,0.28,2.34,46138.28,1.36,11.52,15.33
1201287,892.0,2.0,145.0,2.0,0.04,1.77,1101.61,1.76,9.0,19.0
1238433,5117.0,3.0,258.0,5.0,0.13,5.83,672658.59,1.66,25.0,100.0
1089467,940.0,1.0,8.5,0.0,0.34,12.78,73377.32,1.91,19.0,11.0
1296990,299.5,1.5,16.5,1.0,0.4,1.32,679.85,1.61,3.0,23.0
1242203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1089463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1242205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063156,1581.0,7.0,35.0,4.0,0.04,1.9,264288.18,1.91,7.0,35.0
1178359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1175104,1959.0,5.0,66.0,6.0,0.06,2.9,656953.66,1.16,17.0,28.0
1178354,5951.5,3.0,173.0,4.5,0.25,6.17,565656.97,1.77,46.0,146.0
1109389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1109388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1173463,743.25,3.0,31.5,3.25,0.27,3.43,77129.15,1.79,14.25,18.75
1116865,2565.0,6.0,86.0,6.0,0.18,2.84,113830.26,1.87,13.0,64.0
1173467,7197.55,3.73,306.0,4.91,0.18,4.76,861449.61,1.4,32.4,78.55
1116867,1428.16,3.24,59.59,3.38,0.21,2.72,152277.88,1.64,14.02,24.19
1117197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1117196,0.0,0.0,0.0,0.0,0.0,1.34,0.0,0.49,0.0,0.0
1237420,1086.5,6.5,26.0,3.0,0.13,6.04,426050.56,1.69,27.0,41.0
1232417,3220.89,2.67,155.56,4.22,0.26,15.15,194131.83,1.09,37.78,29.72
1225726,112.0,0.67,7.67,0.67,0.16,1.26,0.0,1.23,0.2,3.8
1237847,2013.75,2.25,83.5,2.75,0.2,3.37,482670.72,1.66,11.0,40.75
1237842,1845.0,3.0,79.0,4.0,0.13,1.46,6673.86,1.69,7.0,48.5
1121129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1048799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1281047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232418,446.0,1.0,6.0,0.0,0.61,1.25,0.0,1.74,0.0,1.0
1131371,3324.0,2.0,267.5,3.5,0.21,18.98,139138.19,1.87,112.0,46.0
1131370,681.5,3.0,32.5,3.0,0.05,1.41,14349.79,1.17,1.5,13.0
1042536,5347.0,3.0,229.0,5.0,0.14,25.11,1553122.72,1.96,109.0,100.0
1252687,1901.0,4.67,62.33,3.33,0.1,2.19,23733.69,1.66,9.0,36.67
1179753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1179752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1243557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234571,295.0,2.0,21.0,2.0,0.09,1.66,8616.97,1.69,5.0,18.0
1243554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1234575,7131.0,7.0,200.0,6.0,0.23,3.43,382074.1,1.65,21.5,50.0
1227312,1253.67,1.33,45.67,1.33,0.3,1.43,30052.97,1.23,2.6,12.2
1243559,3324.27,3.9,109.5,4.93,0.34,13.68,591376.25,1.58,43.84,57.81
1049317,179.0,2.0,11.0,1.0,0.07,1.6,694.66,1.96,3.5,27.0
1117735,18.0,3.0,2.0,1.0,0.08,1.34,0.0,0.49,0.0,0.0
1290108,5052.67,3.0,302.0,4.67,0.21,11.32,128440.62,1.02,34.0,36.5
1124036,6158.0,5.0,177.0,5.0,0.06,1.34,0.0,1.87,0.0,70.0
1110336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1110337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124031,2495.0,4.0,100.0,4.0,0.11,1.7,395521.91,1.87,9.0,76.0
1232935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1149745,1054.71,3.0,39.0,3.57,0.63,2.0,31651.92,1.79,10.43,49.0
1046197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1124039,2723.0,4.0,107.0,6.0,0.15,1.82,45837.22,1.87,7.0,90.0
1087435,117.0,2.0,12.0,2.0,0.11,2.25,647.89,1.88,7.0,11.0
1071575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1091801,1274.0,2.0,77.0,3.0,0.2,1.78,16434.81,1.91,7.0,40.0
1071571,0.0,0.0,0.0,0.0,0.0,1.37,0.0,0.5,0.0,0.0
1240116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1182017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1082957,517.0,2.0,23.0,2.0,0.2,72.08,454977.06,1.43,252.0,21.67
1240118,808.0,5.33,22.33,3.33,0.11,2.11,325754.09,1.16,16.0,35.0
1081871,1712.0,2.0,82.0,4.0,0.22,1.34,0.0,1.88,0.0,43.0
1081873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274212,317.0,2.0,18.0,2.0,0.04,1.2,0.0,1.64,1.0,24.0
1081879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1043663,518.0,4.0,16.0,4.0,0.16,1.48,13007.32,1.24,1.0,16.0
1274214,201.0,2.0,11.0,2.0,0.43,1.55,32.78,1.64,6.0,8.0
1274215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1178721,3706.89,2.56,168.89,3.78,0.18,10.86,1022619.72,1.77,81.11,87.67
1047571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1177615,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.47,0.0,0.0
1213431,529.67,2.0,18.33,1.0,0.1,9.34,376006.06,1.33,28.44,15.0
1213437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1213436,717.0,1.0,69.0,0.0,1.07,1.61,5500.79,1.12,1.5,4.5
1213438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1063327,1384.0,5.0,51.0,7.0,0.06,1.49,117.31,1.92,3.0,40.0
1296467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1087892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1130969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1268215,4174.0,2.0,265.0,4.0,0.17,8.91,563390.99,1.64,14.0,55.0
1111063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1111065,475.5,2.0,36.0,1.0,0.38,3.84,32040.8,1.84,10.0,10.0
1278919,2658.0,7.0,56.0,4.0,0.26,1.18,0.0,1.65,1.0,52.0
1115776,9783.0,3.0,391.0,5.0,0.1,2.21,151164.82,1.87,9.0,93.0
1115779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1232069,374.67,3.33,18.67,1.67,0.09,1.64,7216.75,1.38,2.25,7.5
1181781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267983,112.0,0.0,0.0,0.0,0.92,1.22,3899.07,1.03,1.0,10.0
1175920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1247666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1267227,359.0,5.0,17.0,3.0,0.37,1.16,0.0,1.64,0.0,5.0
1170343,879.0,4.0,32.0,3.0,0.05,3.04,109768.9,1.79,14.0,24.0
1170344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1206675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274962,6697.56,2.89,277.0,5.11,0.51,43.43,2507525.44,1.64,161.33,119.33
1274964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1122160,81.0,1.0,7.0,0.0,2.29,1.62,0.0,1.87,1.0,0.0
1198181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1084504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1198186,777.0,4.0,20.0,6.0,0.29,1.29,0.0,1.12,0.0,3.5
1198188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1075984,50.0,1.0,1.0,0.0,0.45,1.81,299.56,1.92,5.0,5.0
